% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
6935.35650007531          25531.91489443584        3.467091074529731E-5     1.2820821281094848E-7    442.1873624242595        5.212846693603403E13
7467.754981194833         25000.000000704567       3.4850635458535144E-5    -3.516000060500335E-13   438.478464417331         5.233367343162338E13
8000.579697313716         24468.08510697752        3.5006842693544756E-5    -1.3134767328820441E-7   434.6864154269304        5.246110139655572E13
8533.638999273513         23936.170213258203       3.514146038791061E-5     -2.6371844073320817E-7   430.8050831396106        5.251012225092928E13
9066.826191496768         23404.255319549007       3.52562363618368E-5      -3.952614725916123E-7    426.8303550994267        5.248048621296147E13
9600.08240039148          22872.34042585123        3.535272034268088E-5     -5.243785883968456E-7    422.7601315270015        5.237231420462925E13
10133.375461296693        22340.42553216529        3.543225338747842E-5     -6.497107112221549E-7    418.5942216662285        5.2186092934745984E13
10666.687987266318        21808.510638490872       3.5495961396637306E-5    -7.701224513871651E-7    414.3341987828933        5.192267113865279E13
11200.010682764461        21276.595744827107       3.554475101798366E-5     -8.846857271307683E-7    409.98324250168884       5.1583255791742516E13
11733.33863369049         20744.680851172852       3.557930708399798E-5     -9.926626891603314E-7    405.5459833140753        5.116940760839829E13
12266.669271356233        20212.765957526834       3.560009116648105E-5     -1.0934881140476878E-6   401.02835731949756       5.0683035432567484E13
12800.001268046386        19680.85106388816        3.560734105932228E-5     -1.1867514135935592E-6   396.43747573224556       5.0126389302936766E13
13333.333945044054        19148.936170258297       3.560107111009631E-5     -1.2721784251034666E-6   391.7815096066123        4.950205208229957E13
13866.666959146783        18617.02127664968        3.5581073367745775E-5    -1.3496131787261543E-6   387.0695850506877        4.881292960564254E13
14400.000138647087        18085.106383117785       3.5546919525929285E-5    -1.4189998720450467E-6   382.3116843621882        4.806223934176989E13
14933.33339853414         17553.191489865658       3.5497963636498887E-5    -1.4803653115074207E-6   377.5185591290972        4.725349758916508E13
15466.666697176152        17021.276597543263       3.5433345554724874E-5    -1.5338020975969153E-6   372.70166790523774       4.639050524436768E13
16000.000014481502        16489.36170801402        3.5351995064474375E-5    -1.5794528337177926E-6   367.87312770242823       4.547733219405697E13
16533.333339213368        15957.44682299559        3.5252636623785874E-5    -1.6174956353732054E-6   363.0456291841445        4.4518300385388305E13
17066.666668456062        15425.531945404427       3.513379468636852E-5     -1.6481312050242941E-6   358.23226795127573       4.3517965654324234E13
17600.000000490407        14893.617086477872       3.499379956922946E-5     -1.6715717069239913E-6   353.4462765375724        4.248109839127456E13
18133.333333452487        14361.702266306822       3.4830793873044536E-5    -1.6880316191022945E-6   348.7006138342443        4.141266310281034E13
18666.666666691777        13829.78752652274        3.4642739543205495E-5    -1.6977207086386855E-6   344.0073834702473        4.031779699592094E13
19200.00000000438         13297.872952136286       3.442742576452255E-5     -1.7008392924618766E-6   339.3773991414502        3.9201787671348125E13
19733.333333333834        12765.95871485492        3.418247802326922E-5     -1.6975758961389956E-6   334.8207820597983        3.8070050051204305E13
20266.666666666566        12234.045157881073       3.390536876763898E-5     -1.6881072267450874E-6   330.3495772824044        3.692810268567094E13
20799.999999999825        11702.132959931634       3.359343013548253E-5     -1.6726000248767915E-6   325.9823701345579        3.578154362225825E13
21333.333333333154        11170.223448721907       3.32438691981246E-5      -1.6512139009783019E-6   321.7485887226626        3.463602608400116E13
21866.66666666649         10638.319192940058       3.285378624225244E-5     -1.6241040142422917E-6   317.68748397647414       3.3497234304825336E13
22399.999999999825        10106.42510668674        3.24201971962507E-5      -1.5914230939335963E-6   313.83680178293275       3.237086003239321E13
22933.33333333316         9574.55048549783         3.194006277778825E-5     -1.5533240166047693E-6   310.2127021659926        3.1262580459883207E13
23466.666666666497        9042.712716319416        3.141032886336245E-5     -1.509965347260299E-6    306.7940037898753        3.017803872462474E13
23999.999999999833        8510.94396381247         3.082798354940921E-5     -1.4615200676967352E-6   303.52928626322665       2.9122828654351848E13
24533.33333333316         7979.303101568976        3.019013598807347E-5     -1.4081820809620633E-6   300.37181297354493       2.8102486190333E13
25066.666666666497        7447.896825166393        2.9494123918535842E-5    -1.3501617994735717E-6   297.31845751794924       2.7122490896670473E13
25599.99999999984         6916.916783763179        2.8737667911043187E-5    -1.2876682089608814E-6   294.4134573118272        2.6188282171081664E13
26133.33333333317         6386.704669667331        2.7919115693641162E-5    -1.220889271151626E-6    291.70371584903654       2.530529613799203E13
26666.66666666651         5857.86632927277         2.7037858021069205E-5    -1.1499922482577507E-6   289.184897451274         2.447903053464419E13
27199.999999999847        5331.472501825719        2.609504826390184E-5     -1.0751570028818326E-6   286.7977829488436        2.3715145652956332E13
27733.333333333183        4809.413784323985        2.509484482637787E-5     -9.966400785507627E-7    284.4833382679527        2.301960791641856E13
28266.66666666651         4295.0296371813665       2.4046574038556608E-5    -9.148823673387648E-7    282.23053212695027       2.2398873604688586E13
28799.999999999847        3794.2086862622186       2.2968516047657142E-5    -8.307369364978851E-7    280.05493430970444       2.1860076695743113E13
29333.333333333183        3326.774299106072        2.192010395869485E-5     -7.475296909519329E-7    277.96637160140875       2.142069225168621E13
29866.666666666515        2881.1151033680476       2.088156883886211E-5     -6.639390265397923E-7    275.9012098702769        2.1059929021292867E13
30399.999999999854        2511.1074312358382       2.0017854334729763E-5    -5.90397230806945E-7     273.95916027639885       2.081261876874975E13
30933.333333333187        2233.183170585139        1.939835651110777E-5     -5.320427189133805E-7    272.17912351818006       2.066691988448301E13
31466.666666666515        2024.8147996318478       1.8973154844077914E-5    -4.862602390176821E-7    270.5209458977413        2.058659654779851E13
31999.999999999858        1863.6210586388372       1.8683766442893903E-5    -4.495121514331207E-7    268.94429726354696       2.0545945312454766E13
32533.333333333187        1665.3143801378762       1.8276965934813363E-5    -4.048385852308478E-7    267.27059567541124       2.0493109260923156E13
33066.666666666526        1417.664678380762        1.7710810854176224E-5    -3.489189380573537E-7    265.4967903384323        2.0429401796181742E13
33599.999999999854        1202.3171116354454       1.7237052217664442E-5    -2.988559177454972E-7    263.78034091566997       2.039640612757817E13
34133.3333333332          1015.0583579438655       1.6846413272110138E-5    -2.5425110460363165E-7   262.1163154419324        2.0386512439473492E13
34666.66666666653         852.2246590816222        1.653003159635431E-5     -2.1467934997422514E-7   260.50217272051117       2.039395023234617E13
35199.99999999987         710.6301383318455        1.6279627454225832E-5    -1.7970596644327896E-7   258.93550584441635       2.0414354208301105E13
35733.333333333205        587.5044681146483        1.60875894326159E-5      -1.48900485489046E-7     257.4148892098081        2.044442920759614E13
36266.66666666654         480.43866792578115       1.5947004430834126E-5    -1.2184833341805804E-7   255.93991917754332       2.0481692965503727E13
36799.99999999988         387.33797210937496       1.5851650832864172E-5    -9.815895136998593E-8    254.51056922455973       2.0524279402614875E13
37333.33333333321         306.38084531249996       1.5795968713810364E-5    -7.747067694425853E-8    253.12676386801724       2.0570788663645695E13
37866.666666666555        235.98334374999996       1.577501674384888E-5     -5.9453066272755426E-8   251.7884174134988        2.062017306841201E13
38399.99999999989         174.76812499999997       1.578442255499142E-5     -4.3807331441624006E-8   250.49583859939514       2.0671650541936945E13
38933.33333333323         121.5375                 1.5820331448799316E-5    -3.026542183874513E-8    249.25023931018077       2.072463900832317E13
39466.66666666656         75.25                    1.5879357213211588E-5    -1.8588158080642114E-8   248.05409231864974       2.0778706741173773E13
75.25                     39893.61660844559        2.0533762266134126E-5    6.241590627511738E-8     480.0889728806692        2.840876252628702E13
121.5375                  39361.70207059188        2.1373943297192284E-5    9.874112280490327E-8     480.2527825124593        2.949204971173825E13
174.76812499999997        38829.78723404251        2.218927846908757E-5     1.3863623163357788E-7    480.356554843968         3.059455942159033E13
235.98334374999996        38297.872340425565       2.2980137606371637E-5    1.8217061457614485E-7    480.38885707226063       3.171177449079574E13
306.38084531249996        37765.957446808694       2.3746935391494715E-5    2.293559679043081E-7     480.33821242819533       3.283917996463454E13
387.33797210937496        37234.04255319202        2.4490132087299504E-5    2.8012730703534455E-7    480.19279578845584       3.397229324529877E13
